company,job_title,job_location,job_duration,date_posted,url
New York Times,"Client Service Representative, Healthcare Ad Sales","New York, NY",FULL_TIME,2022-05-16,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Client-Service-Representative--Public-Policy_REQ-012461
New York Times,"Senior Staff Editor, Special Projects","New York, NY",FULL_TIME,2022-05-16,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Staff-Editor--Special-Projects_REQ-012599
New York Times,Data Engineer,"New York, NY",FULL_TIME,2022-05-16,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Data-Engineer_REQ-004951-1
New York Times,Assistant Managing Editor,"New York, NY",FULL_TIME,2022-05-16,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Assistant-Managing-Editor_REQ-012591-1
New York Times,Accounts Payable Specialist,"Norfolk, VA",FULL_TIME,2022-05-16,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/Norfolk-VA/Accounts-Payable-Specialist_REQ-012585
New York Times,"Editorial Assistant, Special Projects, Opinion (Temporary)","New York, NY",FULL_TIME,2022-05-15,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Editorial-Assistant--Special-Projects--Opinion_REQ-012581-2
New York Times,"Senior Operations Manager, International","New York, NY",FULL_TIME,2022-05-13,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Operations-Manager--International_REQ-012577-1
New York Times,Corporate Paralegal,"New York, NY",FULL_TIME,2022-05-13,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Corporate-Paralegal_REQ-011105
New York Times,Studio Manager,"New York, NY",FULL_TIME,2022-05-13,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Studio-Manager_REQ-012560
New York Times,"Managing Editor, T Magazine","New York, NY",FULL_TIME,2022-05-13,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Managing-Editor--T-Magazine_REQ-012579
New York Times,Audio Producer,"New York, NY",FULL_TIME,2022-05-12,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Audio-Producer_REQ-012471-1
